variant,regime,prob_bucket,n_signals,n_taken,trigger_pct,mean_ret_pct,median_ret_pct,win_pct,mean_net_pct,mean_mae_pct,mean_mfe_pct,mean_slippage_from_signal_pct,port_avg_basket_ret_pct,port_ann_sharpe,port_max_dd_pct,port_days
LATEQUAL_PLUS_DIST52WH,bear_trend,"[0.85,1.01)",134,0,0.0,,,,,,,,,,,0
LATEQUAL_PLUS_DIST52WH,bull_trend,"[0.75,0.85)",3618,105,2.902155887230514,3.1539035809534814,0.5988023952095967,73.33333333333333,2.8039035809534814,-2.9274100443828956,6.460257856476032,1.5553442296426805,2.7423993778480122,2.5677053401043364,-26.850290858208957,94
LATEQUAL_PLUS_DIST52WH,bull_trend,"[0.85,1.01)",17,0,0.0,,,,,,,,,,,0
LATE_HOUR_GREEN_NAIVE,bear_trend,"[0.75,0.85)",762,298,39.10761154855643,2.412527975101689,0.8380057804917906,57.38255033557047,2.062527975101689,-3.8266203704631545,7.269161568117992,0.43160105070720783,2.076701491499456,2.2761093534050256,-27.350677215435947,173
LATE_HOUR_GREEN_NAIVE,bear_trend,"[0.85,1.01)",134,42,31.34328358208955,3.99933496332035,2.9046865599464566,64.28571428571429,3.64933496332035,-4.22721524062112,9.555524698215796,0.6315397445216188,4.19610813951177,2.6504112117369574,-23.092491003761385,30
LATE_HOUR_GREEN_NAIVE,bull_trend,"[0.75,0.85)",3618,993,27.446102819237147,1.7674294053438364,0.1035983804436702,73.61530715005036,1.4174294053438365,-2.260745884258396,4.633225588143587,0.3591811835217017,1.1333097083957597,1.5236889841106163,-47.76334435464204,566
LATE_HOUR_GREEN_NAIVE,bull_trend,"[0.85,1.01)",17,0,0.0,,,,,,,,,,,0
LATE_QUALITY_3of5,bear_trend,"[0.75,0.85)",762,115,15.091863517060368,1.3877279278093058,0.20853912852596412,51.30434782608696,1.0377279278093057,-3.4251376345279096,6.002015175461186,0.5259029904615444,1.1726955840005264,1.4057901496836034,-29.191124966892133,85
LATE_QUALITY_3of5,bear_trend,"[0.85,1.01)",134,14,10.447761194029852,2.33393140204005,1.5331138218838913,57.14285714285714,1.9839314020400498,-5.97460077557792,6.823800962985653,1.5278653960626762,1.869119634889284,1.351948969935363,-18.18741172182824,13
LATE_QUALITY_3of5,bull_trend,"[0.75,0.85)",3618,874,24.15699281370923,1.1988880919684217,0.09469981021595908,79.06178489702516,0.8488880919684217,-1.3876551967121518,2.823694317062979,0.4958613665895864,1.0333456912013583,1.4466565974203027,-42.779763074047864,537
LATE_QUALITY_3of5,bull_trend,"[0.85,1.01)",17,0,0.0,,,,,,,,,,,0
LATE_QUALITY_4of5,bear_trend,"[0.75,0.85)",762,27,3.543307086614173,1.1780954172681204,-0.16572655119053703,44.44444444444444,0.8280954172681204,-3.6675724902210876,5.8543511314120265,0.781961468334004,0.921926761424082,0.7590905301515836,-24.57220297924182,25
LATE_QUALITY_4of5,bear_trend,"[0.85,1.01)",134,3,2.2388059701492535,2.656730397247157,0.0,33.33333333333333,2.306730397247157,-8.683877995642705,7.646811007268947,3.654304322280281,2.3067303972471564,0.8666044562000811,-0.35000000000000586,3
LATE_QUALITY_4of5,bull_trend,"[0.75,0.85)",3618,563,15.561083471531234,0.9253008385531435,0.08980852821784957,82.06039076376554,0.5753008385531435,-1.0643171340816437,2.1296727059987295,0.4106863715268057,0.7046433535563847,1.12002702401515,-40.433518604012654,397
LATE_QUALITY_4of5,bull_trend,"[0.85,1.01)",17,0,0.0,,,,,,,,,,,0
LATE_VOL_SURGE_NAIVE,bear_trend,"[0.75,0.85)",762,350,45.93175853018373,2.877394051088396,1.119184211367652,59.42857142857143,2.527394051088396,-3.8057842856707325,7.165780993978508,0.4194202208089405,1.5521092821386302,1.5964335660207383,-45.74009120454255,210
LATE_VOL_SURGE_NAIVE,bear_trend,"[0.85,1.01)",134,47,35.07462686567164,8.45061964928131,5.051408135896285,80.85106382978722,8.10061964928131,-3.394183151302314,14.4264216541122,0.6466214662698796,8.746490931345377,5.187370945170194,-18.18741172182824,37
